Date,Open,High,Low,Close,Adj Close,Volume
06-03-2018,10420.5,10441.34961,10215.90039,10249.25,10249.25,222900
07-03-2018,10232.9502,10243.34961,10141.54981,10154.2002,10154.2002,249500
08-03-2018,10216.25,10270.34961,10146.40039,10242.65039,10242.65039,226400
09-03-2018,10271.29981,10296.7002,10211.90039,10226.84961,10226.84961,186500
12-03-2018,10301.59961,10433.65039,10295.4502,10421.40039,10421.40039,216400
13-03-2018,10389.5,10478.59961,10377.84961,10426.84961,10426.84961,266700
14-03-2018,10393.04981,10420.34961,10336.29981,10410.90039,10410.90039,181400
15-03-2018,10405.4502,10420,10346.2002,10360.15039,10360.15039,173900
16-03-2018,10345.15039,10346.29981,10180.25,10195.15039,10195.15039,328500
19-03-2018,10215.34961,10224.54981,10075.29981,10094.25,10094.25,210200
20-03-2018,10051.54981,10155.65039,10049.09961,10124.34961,10124.34961,203000
21-03-2018,10181.9502,10227.29981,10132.9502,10155.25,10155.25,204800
22-03-2018,10167.5,10207.84961,10105.40039,10114.75,10114.75,230500
23-03-2018,9968.799805,10027.7002,9951.900391,9998.049805,9998.049805,285700
26-03-2018,9989.150391,10143.5,9958.549805,10130.65039,10130.65039,262600
27-03-2018,10188,10207.90039,10139.65039,10184.15039,10184.15039,225700
28-03-2018,10143.59961,10158.34961,10096.90039,10113.7002,10113.7002,344400
02-04-2018,10151.65039,10220.09961,10127.75,10211.79981,10211.79981,225400
03-04-2018,10186.84961,10255.34961,10171.04981,10245,10245,205300
04-04-2018,10274.59961,10279.84961,10111.29981,10128.40039,10128.40039,231100
05-04-2018,10228.4502,10331.79981,10227.4502,10325.15039,10325.15039,236800
06-04-2018,10322.75,10350.4502,10290.84961,10331.59961,10331.59961,200200
09-04-2018,10333.7002,10397.7002,10328.5,10379.34961,10379.34961,221600
10-04-2018,10412.90039,10424.84961,10381.5,10402.25,10402.25,251700
11-04-2018,10428.15039,10428.15039,10355.59961,10417.15039,10417.15039,250400
12-04-2018,10410.65039,10469.90039,10395.25,10458.65039,10458.65039,238600
13-04-2018,10495.29981,10519.90039,10451.4502,10480.59961,10480.59961,213100
16-04-2018,10398.29981,10540.15039,10396.34961,10528.34961,10528.34961,195000
17-04-2018,10557.29981,10560.4502,10495.65039,10548.7002,10548.7002,206100
18-04-2018,10578.90039,10594.2002,10509.7002,10526.2002,10526.2002,205400
19-04-2018,10563.65039,10572.2002,10546.2002,10565.29981,10565.29981,262600
20-04-2018,10560.34961,10582.34961,10527.4502,10564.04981,10564.04981,244600
23-04-2018,10592.79981,10638.34961,10514.9502,10584.7002,10584.7002,194200
24-04-2018,10578.09961,10636.79981,10569,10614.34961,10614.34961,219200
25-04-2018,10612.40039,10612.59961,10536.4502,10570.54981,10570.54981,189200
26-04-2018,10586.5,10628.40039,10559.65039,10617.79981,10617.79981,335100
27-04-2018,10651.65039,10719.79981,10647.54981,10692.29981,10692.29981,0
30-04-2018,10705.75,10759,10704.59961,10739.34961,10739.34961,173800
02-05-2018,10783.84961,10784.65039,10689.79981,10718.04981,10718.04981,229700
03-05-2018,10720.15039,10720.59961,10647.4502,10679.65039,10679.65039,185200
04-05-2018,10700.4502,10700.4502,10601.59961,10618.25,10618.25,186500
07-05-2018,10653.15039,10725.65039,10635.65039,10715.5,10715.5,168400
08-05-2018,10757.90039,10758.54981,10689.40039,10717.79981,10717.79981,269800
09-05-2018,10693.34961,10766.25,10689.84961,10741.7002,10741.7002,215400
10-05-2018,10779.65039,10785.54981,10705,10716.54981,10716.54981,192100
11-05-2018,10741.9502,10812.04981,10724.4502,10806.5,10806.5,203100
14-05-2018,10815.15039,10834.84961,10774.75,10806.59961,10806.59961,171400
15-05-2018,10812.59961,10929.2002,10781.40039,10801.84961,10801.84961,254300
16-05-2018,10751.9502,10790.4502,10699.7002,10741.09961,10741.09961,231100
17-05-2018,10775.59961,10777.25,10664.5,10682.7002,10682.7002,214100
18-05-2018,10671.84961,10674.9502,10589.09961,10596.40039,10596.40039,223000
21-05-2018,10616.7002,10621.7002,10505.79981,10516.7002,10516.7002,0
22-05-2018,10518.4502,10558.59961,10490.54981,10536.7002,10536.7002,241700
23-05-2018,10521.09961,10533.54981,10417.79981,10430.34961,10430.34961,290900
24-05-2018,10464.84961,10535.15039,10419.79981,10513.84961,10513.84961,297600
25-05-2018,10533.04981,10628.04981,10524,10605.15039,10605.15039,260800
28-05-2018,10648.34961,10709.79981,10640.54981,10688.65039,10688.65039,232600
29-05-2018,10689.40039,10717.25,10616.09961,10633.29981,10633.29981,225800
30-05-2018,10579,10648.7002,10558.4502,10614.34961,10614.34961,238700
31-05-2018,10670.09961,10763.79981,10620.40039,10736.15039,10736.15039,610300
01-06-2018,10738.4502,10764.75,10681.5,10696.2002,10696.2002,220600
04-06-2018,10765.9502,10770.29981,10618.34961,10628.5,10628.5,203800
05-06-2018,10630.7002,10633.15039,10550.90039,10593.15039,10593.15039,167700
06-06-2018,10603.4502,10698.34961,10587.5,10684.65039,10684.65039,189900
07-06-2018,10722.59961,10818,10722.59961,10768.34961,10768.34961,220900
08-06-2018,10736.40039,10779.4502,10709.04981,10767.65039,10767.65039,209400
11-06-2018,10781.84961,10850.54981,10777.04981,10786.9502,10786.9502,211400
12-06-2018,10816.15039,10856.54981,10789.40039,10842.84961,10842.84961,198300
13-06-2018,10887.5,10893.25,10842.65039,10856.7002,10856.7002,213400
14-06-2018,10832.90039,10833.7002,10773.54981,10808.04981,10808.04981,184300
15-06-2018,10808.65039,10834,10755.40039,10817.7002,10817.7002,305400
18-06-2018,10830.2002,10830.2002,10787.34961,10799.84961,10799.84961,196600
19-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,10710.4502,224500
20-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,10772.04981,193500
21-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,10741.09961,223600
22-06-2018,10742.7002,10837,10710.4502,10821.84961,10821.84961,229800
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,10762.4502,229600
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,10769.15039,220000
27-06-2018,10785.5,10785.5,10652.40039,10671.40039,10671.40039,246000
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,10589.09961,352300
29-06-2018,10612.84961,10723.04981,10612.34961,10714.29981,10714.29981,242800
02-07-2018,10732.34961,10736.15039,10604.65039,10657.29981,10657.29981,295400
03-07-2018,10668.59961,10713.29981,10630.25,10699.90039,10699.90039,202100
04-07-2018,10715,10777.15039,10677.75,10769.90039,10769.90039,173900
05-07-2018,10786.04981,10786.04981,10726.25,10749.75,10749.75,220500
06-07-2018,10744.15039,10816.34961,10735.04981,10772.65039,10772.65039,0
09-07-2018,10838.29981,10860.34961,10807.15039,10852.90039,10852.90039,183600
10-07-2018,10902.75,10956.90039,10876.65039,10947.25,10947.25,197000
11-07-2018,10956.40039,10976.65039,10923,10948.29981,10948.29981,222300
12-07-2018,11006.9502,11078.29981,10999.65039,11023.2002,11023.2002,248300
13-07-2018,11056.90039,11071.34961,10999.75,11018.90039,11018.90039,0
16-07-2018,11018.9502,11019.5,10926.25,10936.84961,10936.84961,210500
17-07-2018,10939.65039,11018.5,10925.59961,11008.04981,11008.04981,210600
18-07-2018,11060.2002,11076.2002,10956.29981,10980.4502,10980.4502,225500
19-07-2018,10999.5,11006.5,10935.4502,10957.09961,10957.09961,215400
20-07-2018,10963.5,11030.25,10946.2002,11010.2002,11010.2002,187300
23-07-2018,11019.84961,11093.40039,11010.9502,11084.75,11084.75,229100
24-07-2018,11109,11143.40039,11092.5,11134.29981,11134.29981,205800
25-07-2018,11148.40039,11157.15039,11113.25,11132,11132,205900
26-07-2018,11132.9502,11185.84961,11125.7002,11167.29981,11167.29981,365400
27-07-2018,11232.75,11283.40039,11210.25,11278.34961,11278.34961,314600
30-07-2018,11296.65039,11328.09961,11261.4502,11319.54981,11319.54981,278800
31-07-2018,11311.04981,11366,11267.75,11356.5,11356.5,256500
01-08-2018,11359.79981,11390.54981,11313.54981,11346.2002,11346.2002,269700
02-08-2018,11328.90039,11328.90039,11234.9502,11244.7002,11244.7002,210000
03-08-2018,11297.79981,11368,11294.54981,11360.79981,11360.79981,218300
06-08-2018,11401.5,11427.65039,11370.59961,11387.09961,11387.09961,203700
07-08-2018,11423.15039,11428.9502,11359.7002,11389.4502,11389.4502,226400
08-08-2018,11412.5,11459.9502,11379.29981,11450,11450,210500
09-08-2018,11493.25,11495.2002,11454.09961,11470.7002,11470.7002,302200
10-08-2018,11474.9502,11478.75,11419.65039,11429.5,11429.5,0
13-08-2018,11369.59961,11406.29981,11340.29981,11355.75,11355.75,246900
14-08-2018,11381.7002,11452.4502,11370.79981,11435.09961,11435.09961,232600
16-08-2018,11397.15039,11449.84961,11366.25,11385.04981,11385.04981,290600
17-08-2018,11437.15039,11486.4502,11431.79981,11470.75,11470.75,234700
20-08-2018,11502.09961,11565.29981,11499.65039,11551.75,11551.75,232600
21-08-2018,11576.2002,11581.75,11539.59961,11570.90039,11570.90039,224200
23-08-2018,11620.7002,11620.7002,11546.7002,11582.75,11582.75,248500
24-08-2018,11566.59961,11604.59961,11532,11557.09961,11557.09961,218800
27-08-2018,11605.84961,11700.9502,11595.59961,11691.9502,11691.9502,199500
28-08-2018,11731.9502,11760.2002,11710.5,11738.5,11738.5,241900
29-08-2018,11744.9502,11753.2002,11678.84961,11691.90039,11691.90039,251600
30-08-2018,11694.75,11698.79981,11639.7002,11676.79981,11676.79981,313800
31-08-2018,11675.84961,11727.65039,11640.09961,11680.5,11680.5,346500
03-09-2018,11751.79981,11751.79981,11567.40039,11582.34961,11582.34961,234400
04-09-2018,11598.75,11602.54981,11496.84961,11520.29981,11520.29981,254800
05-09-2018,11514.84961,11542.65039,11393.84961,11476.9502,11476.9502,246100
06-09-2018,11514.15039,11562.25,11436.04981,11536.90039,11536.90039,247900
07-09-2018,11558.25,11603,11484.40039,11589.09961,11589.09961,295900
10-09-2018,11570.25,11573,11427.29981,11438.09961,11438.09961,286700
11-09-2018,11476.84961,11479.40039,11274,11287.5,11287.5,0
12-09-2018,11340.09961,11380.75,11250.2002,11369.90039,11369.90039,268200
14-09-2018,11443.5,11523.25,11430.54981,11515.2002,11515.2002,276600
17-09-2018,11464.9502,11464.9502,11366.90039,11377.75,11377.75,201400
18-09-2018,11381.54981,11411.4502,11268.9502,11278.90039,11278.90039,240900
19-09-2018,11326.65039,11332.04981,11210.90039,11234.34961,11234.34961,250600
21-09-2018,11271.29981,11346.79981,10866.4502,11143.09961,11143.09961,719000
24-09-2018,11164.40039,11170.15039,10943.59961,10967.40039,10967.40039,0
25-09-2018,10969.9502,11080.59961,10882.84961,11067.4502,11067.4502,405000
26-09-2018,11145.54981,11145.54981,10993.04981,11053.79981,11053.79981,340500
27-09-2018,11079.79981,11089.4502,10953.34961,10977.54981,10977.54981,405700
28-09-2018,11008.09961,11034.09961,10850.29981,10930.4502,10930.4502,478100
01-10-2018,10930.90039,11035.65039,10821.54981,11008.29981,11008.29981,387000
03-10-2018,10982.7002,10989.04981,10843.75,10858.25,10858.25,386800
04-10-2018,10754.7002,10754.7002,10547.25,10599.25,10599.25,425100
05-10-2018,10514.09961,10540.65039,10261.90039,10316.4502,10316.4502,606400
08-10-2018,10310.15039,10398.34961,10198.40039,10348.04981,10348.04981,456200
09-10-2018,10390.29981,10397.59961,10279.34961,10301.04981,10301.04981,430500
10-10-2018,10331.84961,10482.34961,10318.25,10460.09961,10460.09961,0
11-10-2018,10169.79981,10335.9502,10138.59961,10234.65039,10234.65039,483500
12-10-2018,10331.54981,10492.4502,10322.15039,10472.5,10472.5,343500
15-10-2018,10524.2002,10526.29981,10410.15039,10512.5,10512.5,259500
16-10-2018,10550.15039,10604.90039,10525.29981,10584.75,10584.75,265200
17-10-2018,10688.7002,10710.15039,10436.4502,10453.04981,10453.04981,284800
19-10-2018,10339.7002,10380.09961,10249.59961,10303.54981,10303.54981,357500
22-10-2018,10405.84961,10408.54981,10224,10245.25,10245.25,297300
23-10-2018,10152.59961,10222.09961,10102.34961,10146.79981,10146.79981,302600
24-10-2018,10278.15039,10290.65039,10126.7002,10224.75,10224.75,351400
25-10-2018,10135.04981,10166.59961,10079.29981,10124.90039,10124.90039,0
26-10-2018,10122.34961,10128.84961,10004.54981,10030,10030,364300
29-10-2018,10078.09961,10275.29981,10020.34961,10250.84961,10250.84961,364400
30-10-2018,10239.40039,10285.09961,10175.34961,10198.40039,10198.40039,289800
31-10-2018,10209.54981,10396,10105.09961,10386.59961,10386.59961,375000
01-11-2018,10441.7002,10441.90039,10341.90039,10380.4502,10380.4502,348500
02-11-2018,10462.29981,10606.9502,10457.7002,10553,10553,421200
05-11-2018,10558.75,10558.79981,10477,10524,10524,301900
06-11-2018,10552,10600.25,10491.4502,10530,10530,0
07-11-2018,10614.4502,10616.4502,10582.29981,10598.40039,10598.40039,31200
09-11-2018,10614.7002,10619.54981,10544.84961,10585.2002,10585.2002,296600
12-11-2018,10607.79981,10645.5,10464.04981,10482.2002,10482.2002,259700
13-11-2018,10451.90039,10596.25,10440.54981,10582.5,10582.5,254600
14-11-2018,10634.90039,10651.59961,10532.7002,10576.29981,10576.29981,384500
15-11-2018,10580.59961,10646.5,10557.5,10616.7002,10616.7002,0
16-11-2018,10644,10695.15039,10631.15039,10682.2002,10682.2002,342800
19-11-2018,10731.25,10774.7002,10688.79981,10763.40039,10763.40039,272100
20-11-2018,10740.09961,10740.84961,10640.84961,10656.2002,10656.2002,295200
21-11-2018,10670.9502,10671.29981,10562.34961,10600.04981,10600.04981,300900
22-11-2018,10612.65039,10646.25,10512,10526.75,10526.75,239500
26-11-2018,10568.29981,10637.79981,10489.75,10628.59961,10628.59961,0
27-11-2018,10621.4502,10695.15039,10596.34961,10685.59961,10685.59961,0
28-11-2018,10708.75,10757.79981,10699.84961,10728.84961,10728.84961,424500
29-11-2018,10808.7002,10883.04981,10782.34961,10858.7002,10858.7002,691300
30-11-2018,10892.09961,10922.4502,10835.09961,10876.75,10876.75,453900
03-12-2018,10930.7002,10941.2002,10845.34961,10883.75,10883.75,409700
04-12-2018,10877.09961,10890.9502,10833.34961,10869.5,10869.5,322100
05-12-2018,10820.4502,10821.04981,10747.9502,10782.90039,10782.90039,312300
06-12-2018,10718.15039,10722.65039,10588.25,10601.15039,10601.15039,318500
07-12-2018,10644.79981,10704.54981,10599.34961,10693.7002,10693.7002,325800
10-12-2018,10508.7002,10558.84961,10474.9502,10488.4502,10488.4502,381300
11-12-2018,10350.04981,10567.15039,10333.84961,10549.15039,10549.15039,425500
12-12-2018,10591,10752.2002,10560.79981,10737.59961,10737.59961,360500
13-12-2018,10810.75,10838.59961,10749.5,10791.54981,10791.54981,376200
14-12-2018,10784.5,10815.75,10752.09961,10805.4502,10805.4502,340100
17-12-2018,10853.2002,10900.34961,10844.84961,10888.34961,10888.34961,296900
18-12-2018,10850.90039,10915.40039,10819.09961,10908.7002,10908.7002,286100
19-12-2018,10930.54981,10985.15039,10928,10967.29981,10967.29981,312100
20-12-2018,10885.2002,10962.54981,10880.04981,10951.7002,10951.7002,318900
21-12-2018,10944.25,10963.65039,10738.65039,10754,10754,377500
24-12-2018,10780.90039,10782.29981,10649.25,10663.5,10663.5,223400
26-12-2018,10635.4502,10747.5,10534.54981,10729.84961,10729.84961,263700
27-12-2018,10817.90039,10834.2002,10764.4502,10779.79981,10779.79981,456100
28-12-2018,10820.9502,10893.59961,10817.15039,10859.90039,10859.90039,245500
31-12-2018,10913.2002,10923.54981,10853.2002,10862.54981,10862.54981,180900
01-01-2019,null,null,null,null,null,null
02-01-2019,10868.84961,10895.34961,10735.04981,10792.5,10792.5,309700
03-01-2019,10796.79981,10814.04981,10661.25,10672.25,10672.25,286200
04-01-2019,10699.7002,10741.04981,10628.65039,10727.34961,10727.34961,296600
07-01-2019,10804.84961,10835.9502,10750.15039,10771.79981,10771.79981,269400
08-01-2019,10786.25,10818.4502,10733.25,10802.15039,10802.15039,277700
09-01-2019,10862.40039,10870.40039,10749.40039,10855.15039,10855.15039,333000
10-01-2019,10859.34961,10859.34961,10801.79981,10821.59961,10821.59961,254400
11-01-2019,10834.75,10850.15039,10739.40039,10794.9502,10794.9502,260800
14-01-2019,10807,10808,10692.34961,10737.59961,10737.59961,298800
15-01-2019,10777.54981,10896.9502,10777.54981,10886.79981,10886.79981,310700
16-01-2019,10899.65039,10928.15039,10876.90039,10890.29981,10890.29981,276500
17-01-2019,10920.84961,10930.65039,10844.65039,10905.2002,10905.2002,271700
18-01-2019,10914.84961,10928.2002,10852.2002,10906.9502,10906.9502,323800
21-01-2019,10919.34961,10987.4502,10885.75,10961.84961,10961.84961,288800
22-01-2019,10949.79981,10949.79981,10864.15039,10922.75,10922.75,300800
23-01-2019,10931.04981,10944.79981,10811.9502,10831.5,10831.5,298900
24-01-2019,10844.04981,10866.59961,10798.65039,10849.79981,10849.79981,361100
25-01-2019,10859.75,10931.7002,10756.4502,10780.54981,10780.54981,463400
28-01-2019,10792.4502,10804.4502,10630.9502,10661.54981,10661.54981,419700
29-01-2019,10653.7002,10690.34961,10583.65039,10652.2002,10652.2002,356900
30-01-2019,10702.25,10710.2002,10612.84961,10651.79981,10651.79981,410100
31-01-2019,10690.54981,10838.04981,10678.54981,10830.9502,10830.9502,604800
01-02-2019,10851.34961,10983.4502,10813.4502,10893.65039,10893.65039,482300
04-02-2019,10876.75,10927.90039,10814.15039,10912.25,10912.25,318300
05-02-2019,10908.65039,10956.7002,10886.7002,10934.34961,10934.34961,268100
06-02-2019,10965.09961,11072.59961,10962.7002,11062.4502,11062.4502,298500
07-02-2019,11070.4502,11118.09961,11043.59961,11069.40039,11069.40039,263500
08-02-2019,11023.5,11041.2002,10925.4502,10943.59961,10943.59961,352800
11-02-2019,10930.90039,10930.90039,10857.09961,10888.79981,10888.79981,286000
12-02-2019,10879.7002,10910.90039,10823.79981,10831.40039,10831.40039,292300
14-02-2019,10786.09961,10792.7002,10718.75,10746.04981,10746.04981,627000
15-02-2019,10780.25,10785.75,10620.40039,10724.40039,10724.40039,521900
18-02-2019,10738.65039,10759.90039,10628.40039,10640.9502,10640.9502,345400
19-02-2019,10636.7002,10722.84961,10585.65039,10604.34961,10604.34961,291500
20-02-2019,10655.4502,10752.7002,10646.40039,10735.4502,10735.4502,289200
21-02-2019,10744.09961,10808.84961,10721.5,10789.84961,10789.84961,279600
22-02-2019,10782.7002,10801.54981,10758.40039,10791.65039,10791.65039,396800
25-02-2019,10813.25,10887.09961,10788.04981,10880.09961,10880.09961,385900
26-02-2019,10775.29981,10888.75,10729.29981,10835.29981,10835.29981,415000
27-02-2019,10881.2002,10939.7002,10751.2002,10806.65039,10806.65039,381100
28-02-2019,10865.7002,10865.7002,10784.84961,10792.5,10792.5,644200
01-03-2019,10842.65039,10877.90039,10823.09961,10863.5,10863.5,308500
05-03-2019,10864.84961,10994.90039,10817,10987.4502,10987.4502,373200
06-03-2019,11024.84961,11062.29981,10998.84961,11053,11053,372600
07-03-2019,11077.9502,11089.04981,11027.09961,11058.2002,11058.2002,321200
08-03-2019,11038.84961,11049,11008.9502,11035.40039,11035.40039,326600
11-03-2019,11068.75,11180.90039,11059.84961,11168.04981,11168.04981,352200
12-03-2019,11231.34961,11320.40039,11227,11301.2002,11301.2002,391300
13-03-2019,11326.2002,11352.29981,11276.59961,11341.7002,11341.7002,383000
14-03-2019,11382.5,11383.4502,11313.75,11343.25,11343.25,294500
15-03-2019,11376.84961,11487,11370.79981,11426.84961,11426.84961,463700
18-03-2019,11473.84961,11530.15039,11412.5,11462.2002,11462.2002,320300
19-03-2019,11500.29981,11543.84961,11451.25,11532.40039,11532.40039,326100
20-03-2019,11553.34961,11556.09961,11503.09961,11521.04981,11521.04981,366300
22-03-2019,11549.2002,11572.79981,11434.54981,11456.90039,11456.90039,386200
25-03-2019,11395.65039,11395.65039,11311.59961,11354.25,11354.25,294500
26-03-2019,11375.2002,11496.75,11352.4502,11483.25,11483.25,282600
27-03-2019,11531.4502,11546.2002,11413,11445.04981,11445.04981,350400
28-03-2019,11463.65039,11588.5,11452.4502,11570,11570,527700
01-04-2019,11665.2002,11738.09961,11644.75,11669.15039,11669.15039,379600
02-04-2019,11711.54981,11729.34961,11655.84961,11713.2002,11713.2002,386100
03-04-2019,11735.29981,11761,11629.15039,11643.9502,11643.9502,365800
04-04-2019,11660.2002,11662.54981,11559.2002,11598,11598,349000
05-04-2019,11638.40039,11689.65039,11609.5,11665.9502,11665.9502,266700
08-04-2019,11704.34961,11710.29981,11549.09961,11604.5,11604.5,260900
09-04-2019,11612.04981,11683.90039,11569.7002,11671.9502,11671.9502,300500
10-04-2019,11646.84961,11680.04981,11571.75,11584.29981,11584.29981,359900
11-04-2019,11592.54981,11606.7002,11550.54981,11596.7002,11596.7002,279800
12-04-2019,11612.84961,11657.34961,11578.79981,11643.4502,11643.4502,246000
15-04-2019,11667,11704.59961,11648.25,11690.34961,11690.34961,290000
16-04-2019,11736.2002,11810.9502,11731.54981,11787.15039,11787.15039,354300
18-04-2019,11856.15039,11856.15039,11738.5,11752.79981,11752.79981,339700
22-04-2019,11727.04981,11727.04981,11583.9502,11594.4502,11594.4502,260400
23-04-2019,11612.9502,11645.9502,11564.79981,11575.9502,11575.9502,272500
24-04-2019,11601.5,11740.84961,11578.84961,11726.15039,11726.15039,335200
25-04-2019,11735.7002,11796.75,11624.29981,11641.79981,11641.79981,604400
26-04-2019,11683.75,11762.90039,11661.75,11754.65039,11754.65039,333500
30-04-2019,11748.75,11756.25,11655.90039,11748.15039,11748.15039,532600
02-05-2019,11725.54981,11789.29981,11699.54981,11724.75,11724.75,380300
03-05-2019,11722.59961,11770.90039,11699.34961,11712.25,11712.25,305500
06-05-2019,11605.79981,11632.54981,11571.34961,11598.25,11598.25,299000
07-05-2019,11651.5,11657.04981,11484.4502,11497.90039,11497.90039,337500
08-05-2019,11478.7002,11479.09961,11346.9502,11359.4502,11359.4502,372800
09-05-2019,11322.40039,11357.59961,11255.04981,11301.79981,11301.79981,373000
10-05-2019,11314.15039,11345.79981,11251.04981,11278.90039,11278.90039,387300
13-05-2019,11258.7002,11300.2002,11125.59961,11148.2002,11148.2002,357600
14-05-2019,11151.65039,11294.75,11108.29981,11222.04981,11222.04981,398100
15-05-2019,11271.7002,11286.79981,11136.9502,11157,11157,414200
16-05-2019,11180.34961,11281.54981,11143.34961,11257.09961,11257.09961,350700
17-05-2019,11261.90039,11426.15039,11259.84961,11407.15039,11407.15039,412100
20-05-2019,11651.90039,11845.2002,11591.7002,11828.25,11828.25,452100
21-05-2019,11863.65039,11883.54981,11682.79981,11709.09961,11709.09961,381000
22-05-2019,11727.9502,11784.79981,11682.40039,11737.90039,11737.90039,355900
23-05-2019,11901.29981,12041.15039,11614.5,11657.04981,11657.04981,569000
24-05-2019,11748,11859,11658.09961,11844.09961,11844.09961,374600
27-05-2019,11855.5,11957.15039,11812.40039,11924.75,11924.75,348400
28-05-2019,11958.34961,11958.54981,11864.90039,11928.75,11928.75,598300
29-05-2019,11905.79981,11931.90039,11836.79981,11861.09961,11861.09961,318100
30-05-2019,11865.29981,11968.54981,11859.40039,11945.90039,11945.90039,421200
31-05-2019,11999.79981,12039.25,11829.4502,11922.79981,11922.79981,438900
03-06-2019,11953.75,12103.04981,11920.09961,12088.54981,12088.54981,315300
04-06-2019,12052.65039,12095.2002,12005.84961,12021.65039,12021.65039,289200
06-06-2019,12039.79981,12039.79981,11830.25,11843.75,11843.75,415200
07-06-2019,11865.2002,11897.5,11769.5,11870.65039,11870.65039,302500
10-06-2019,11934.90039,11975.04981,11871.75,11922.7002,11922.7002,303300
11-06-2019,11959.84961,12000.34961,11904.34961,11965.59961,11965.59961,332200
12-06-2019,11962.4502,11962.4502,11866.34961,11906.2002,11906.2002,283700
13-06-2019,11873.90039,11931.34961,11817.04981,11914.04981,11914.04981,447900
14-06-2019,11910.09961,11911.84961,11797.7002,11823.29981,11823.29981,390300
17-06-2019,11844,11844.04981,11657.75,11672.15039,11672.15039,295500
18-06-2019,11677.04981,11727.2002,11641.15039,11691.5,11691.5,365500
19-06-2019,11744.4502,11802.5,11625.09961,11691.4502,11691.4502,446900
20-06-2019,11653.65039,11843.5,11635.04981,11831.75,11831.75,442000
21-06-2019,11827.59961,11827.9502,11705.09961,11724.09961,11724.09961,468400
24-06-2019,11725.79981,11754,11670.2002,11699.65039,11699.65039,277600
