Date,Open,High,Low,Close,Adj Close,Volume
2019-07-30,262.899994,264.799988,261.000000,262.299988,257.452911,2415087
2019-07-31,262.500000,266.299988,260.549988,265.299988,260.397461,2849216
2019-08-01,271.500000,276.149994,268.549988,270.399994,265.403229,17651207
2019-08-02,269.899994,270.899994,261.700012,263.649994,258.777954,4978666
2019-08-05,261.149994,265.399994,260.299988,262.000000,257.158417,3832734
2019-08-06,262.000000,262.700012,257.799988,258.899994,254.115738,3953226
2019-08-07,259.000000,264.250000,259.000000,262.549988,257.698303,3996033
2019-08-08,263.000000,267.000000,261.350006,265.750000,260.839142,3625435
2019-08-09,266.000000,268.700012,262.850006,263.500000,258.630737,3530499
2019-08-13,264.899994,264.899994,258.000000,258.500000,253.723129,2190450
2019-08-14,259.799988,260.100006,250.250000,251.050003,246.410782,4353363
2019-08-16,250.000000,251.000000,245.050003,249.199997,244.594986,4972435
2019-08-19,250.300003,253.199997,250.000000,252.100006,247.441391,2770076
2019-08-20,253.300003,259.100006,252.199997,253.300003,248.619232,7965121
2019-08-21,253.500000,254.899994,251.100006,252.399994,247.735855,3413265
2019-08-22,252.000000,253.500000,248.500000,252.050003,247.392319,3369902
2019-08-23,252.949997,257.100006,249.550003,251.399994,246.754333,4896969
2019-08-26,252.399994,252.949997,247.850006,249.100006,244.496826,3264710
2019-08-27,248.699997,251.649994,247.100006,250.100006,245.478348,4022551
2019-08-28,250.100006,253.199997,248.100006,249.250000,244.644058,2681657
2019-08-29,247.050003,250.250000,247.050003,248.800003,244.202377,2719051
2019-08-30,250.100006,255.250000,249.149994,254.399994,249.698883,4184013
2019-09-03,254.100006,255.350006,252.550003,253.649994,248.962723,2205559
2019-09-04,251.500000,256.850006,251.300003,256.049988,251.318390,3303331
2019-09-05,258.899994,258.899994,254.500000,255.600006,250.876709,4405617
2019-09-06,255.350006,257.299988,248.800003,252.000000,247.343231,11436052
2019-09-09,251.399994,256.100006,250.350006,255.600006,250.876709,5790956
2019-09-11,254.000000,255.000000,247.350006,248.149994,243.564377,9799112
2019-09-12,245.699997,248.500000,244.000000,244.550003,240.030914,4664757
2019-09-13,245.000000,247.399994,243.199997,245.350006,240.816147,3810120
2019-09-16,245.100006,247.850006,244.100006,247.100006,242.533783,3975191
2019-09-17,246.949997,247.399994,243.699997,244.149994,239.638290,3164765
2019-09-18,245.399994,245.949997,243.300003,244.300003,239.785522,2526280
2019-09-19,245.250000,245.850006,240.250000,241.500000,237.037277,2568837
2019-09-20,241.899994,248.699997,240.500000,245.949997,241.405045,6196250
2019-09-23,247.699997,248.000000,236.500000,239.350006,234.926987,6776981
2019-09-24,240.899994,242.949997,239.500000,240.699997,236.252060,5768331
2019-09-25,240.500000,241.350006,238.000000,238.800003,234.387192,3604998
2019-09-26,239.199997,240.449997,236.550003,237.100006,232.718582,5388740
2019-09-27,237.399994,239.000000,235.800003,236.600006,232.227829,3191675
2019-09-30,237.000000,240.649994,235.750000,239.800003,235.368698,3298953
2019-10-01,240.000000,240.449997,232.199997,233.500000,229.185104,4377330
2019-10-03,234.199997,239.600006,232.550003,235.850006,231.491669,4785230
2019-10-04,238.000000,240.899994,236.250000,237.699997,233.307495,2975521
2019-10-07,238.050003,242.399994,236.199997,237.050003,232.669510,2223668
2019-10-09,239.250000,239.600006,236.399994,237.750000,233.356567,2278138
2019-10-10,237.750000,239.600006,235.800003,239.199997,234.779755,2067862
2019-10-11,237.000000,240.399994,236.500000,239.449997,235.025146,2658289
2019-10-14,239.800003,244.850006,238.000000,243.449997,238.951233,3592137
2019-10-15,244.949997,245.500000,239.250000,243.649994,239.147522,8551893
2019-10-16,245.899994,251.699997,244.000000,248.899994,244.300507,16285829
2019-10-17,248.899994,250.149994,246.600006,247.850006,243.269928,5162240
2019-10-18,247.850006,250.699997,247.850006,248.899994,244.300507,2764389
2019-10-22,249.000000,254.449997,247.100006,253.550003,248.864609,6273288
2019-10-23,252.800003,255.550003,250.050003,254.350006,249.649811,2674254
2019-10-24,253.899994,254.199997,249.199997,249.600006,244.987610,3917098
2019-10-25,252.050003,253.500000,248.750000,253.000000,248.324768,3265289
2019-10-27,254.550003,255.250000,253.000000,253.649994,248.962723,315349
2019-10-29,253.649994,255.899994,252.199997,255.199997,250.484100,3191442
2019-10-30,258.000000,260.899994,253.399994,254.750000,250.042419,4059545
2019-10-31,254.000000,260.000000,253.800003,259.299988,254.508331,3496262
2019-11-01,260.200012,261.000000,256.750000,258.600006,253.821289,2530921
2019-11-04,259.299988,260.700012,255.750000,256.600006,251.858246,1920535
2019-11-05,257.299988,259.399994,254.699997,258.500000,253.723129,1584724
2019-11-06,259.000000,259.450012,256.049988,256.850006,252.103638,1627619
2019-11-07,257.000000,260.500000,256.600006,259.649994,254.851883,2126967
2019-11-08,260.149994,260.799988,255.750000,256.399994,251.661926,1539854
2019-11-11,257.200012,257.500000,253.399994,256.450012,251.711014,1902379
2019-11-13,257.299988,259.000000,252.149994,253.100006,248.422928,1861473
2019-11-14,254.000000,254.750000,251.399994,252.750000,248.079361,2898206
2019-11-15,254.000000,254.199997,251.649994,252.550003,247.883087,1212917
2019-11-18,252.500000,252.500000,248.300003,249.449997,244.840378,2878437
2019-11-19,248.199997,251.149994,247.699997,250.399994,245.772797,2030656
2019-11-20,251.750000,251.750000,248.399994,248.899994,244.300507,1494149
2019-11-21,248.399994,249.500000,247.000000,247.550003,242.975464,1744098
2019-11-22,243.300003,245.649994,242.100006,243.100006,238.607697,4091556
2019-11-25,243.050003,243.800003,241.300003,243.000000,238.509521,1891197
2019-11-26,244.199997,244.600006,236.500000,237.550003,233.160278,7690402
2019-11-27,239.000000,240.899994,238.050003,240.050003,235.614059,1947247
2019-11-28,239.949997,240.500000,238.250000,239.800003,235.368698,1599370
2019-11-29,240.050003,241.199997,236.850006,237.699997,233.307495,2666961
2019-12-02,238.250000,239.699997,235.550003,238.600006,234.190872,3629960
2019-12-03,238.500000,238.500000,235.399994,236.800003,232.424118,2865185
2019-12-04,236.600006,242.750000,236.500000,242.199997,237.724319,3335966
2019-12-05,242.699997,244.899994,241.100006,243.699997,239.196609,2613145
2019-12-06,243.699997,244.500000,240.350006,241.000000,236.546509,1367558
2019-12-09,240.800003,241.649994,238.600006,240.399994,235.957581,1207295
2019-12-10,240.399994,240.399994,237.100006,238.149994,233.749176,2205613
2019-12-11,237.649994,240.800003,236.350006,240.050003,235.614059,2387660
2019-12-12,240.350006,241.250000,238.699997,239.449997,235.025146,1405948
2019-12-13,242.000000,244.850006,240.000000,243.850006,239.343826,4311833
2019-12-16,243.899994,246.399994,242.600006,243.149994,238.656769,2842577
2019-12-17,244.250000,245.949997,243.550003,244.750000,240.227203,2211379
2019-12-18,245.850006,249.899994,245.500000,248.300003,243.711609,5299107
2019-12-19,248.600006,250.649994,247.649994,249.199997,244.594986,2484211
2019-12-20,248.000000,253.800003,247.300003,251.800003,247.146927,5211626
2019-12-23,252.800003,254.699997,251.600006,253.850006,249.159042,1850652
2019-12-24,253.000000,253.949997,251.100006,252.250000,247.588638,1544480
2019-12-26,252.000000,252.399994,249.550003,250.300003,245.674667,2026434
2019-12-27,250.000000,250.750000,246.350006,247.550003,242.975464,2511120
2019-12-30,248.449997,249.550003,246.600006,248.949997,244.349594,2166807
2019-12-31,247.699997,248.600006,245.300003,245.800003,241.257797,2164914
2020-01-01,246.500000,248.649994,246.199997,247.699997,243.122696,1413866
2020-01-02,246.600006,249.899994,246.350006,248.300003,243.711609,1443966
2020-01-03,249.500000,252.699997,247.350006,251.100006,246.459869,3381404
2020-01-06,251.000000,254.449997,250.149994,252.149994,247.490463,4566695
2020-01-07,253.250000,256.350006,250.199997,255.199997,250.484100,4402787
2020-01-08,254.000000,256.149994,252.550003,254.800003,250.091507,2794410
2020-01-09,254.250000,256.500000,252.649994,253.649994,248.962723,2495023
2020-01-10,253.949997,255.199997,251.000000,251.750000,247.097855,2056577
2020-01-13,254.000000,257.899994,252.850006,254.800003,250.091507,6963599
2020-01-14,256.850006,258.350006,254.550003,257.200012,252.447144,7296777
2020-01-15,254.000000,256.000000,246.600006,248.250000,243.662537,10140451
2020-01-16,248.000000,252.600006,247.000000,250.449997,245.821884,8811836
2020-01-17,252.000000,253.899994,249.649994,251.100006,246.459869,4140818
2020-01-20,250.800003,250.800003,247.199997,248.000000,243.417145,1908583
2020-01-21,247.899994,248.199997,246.000000,247.100006,242.533783,1507942
2020-01-22,248.600006,251.949997,245.399994,245.850006,241.306900,3400424
2020-01-23,246.449997,249.100006,245.350006,248.699997,244.104218,1696544
2020-01-24,248.649994,249.449997,246.250000,247.600006,244.005692,1710777
2020-01-27,247.899994,247.899994,244.750000,245.350006,241.788345,1653497
2020-01-28,245.899994,246.100006,241.800003,244.050003,240.507217,2136181
2020-01-29,244.600006,247.399994,243.250000,246.750000,243.168015,2004689
2020-01-30,247.600006,247.600006,240.199997,240.699997,237.205841,2147465
2020-01-31,238.000000,239.149994,235.000000,236.800003,233.362457,5553638
2020-02-03,237.699997,240.149994,235.250000,237.399994,233.953751,4231830
2020-02-04,239.000000,241.250000,237.899994,240.250000,236.762375,3164756
2020-02-05,241.600006,243.000000,237.300003,242.250000,238.733322,3875603
2020-02-06,242.750000,245.949997,241.649994,243.649994,240.113007,3056198
2020-02-07,247.000000,247.000000,242.949997,243.949997,240.408661,2759512
2020-02-10,245.399994,245.649994,239.449997,240.899994,237.402924,2258996
2020-02-11,240.550003,242.899994,239.800003,241.250000,237.747849,2730310
2020-02-12,241.699997,247.149994,241.699997,244.449997,240.901398,3419400
2020-02-13,245.800003,245.800003,242.500000,243.750000,240.211578,2414955
2020-02-14,243.800003,245.350006,242.000000,242.899994,239.373886,1809793
2020-02-17,242.899994,245.000000,241.949997,243.800003,240.260818,1017778
2020-02-18,243.750000,244.850006,241.250000,244.050003,240.507217,1252637
2020-02-19,244.500000,248.350006,244.500000,247.600006,244.005692,1785384
2020-02-20,248.000000,248.550003,245.100006,245.699997,242.133255,2120807
2020-02-24,245.000000,247.800003,242.399994,244.199997,240.655029,3521975
2020-02-25,244.149994,246.649994,242.449997,244.100006,240.556503,2529786
2020-02-26,243.050003,243.449997,238.399994,239.899994,236.417450,3994194
2020-02-27,238.949997,238.949997,230.500000,231.600006,228.237946,4866814
2020-02-28,228.500000,229.500000,219.699997,221.449997,218.235275,5637309
2020-03-02,225.800003,227.000000,218.399994,220.800003,217.594727,5766175
2020-03-03,224.000000,225.800003,220.600006,223.699997,220.452621,5173113
2020-03-04,224.899994,229.750000,222.449997,228.850006,225.527863,4518178
2020-03-05,229.050003,233.899994,228.649994,229.699997,226.365524,2970778
2020-03-06,225.000000,226.000000,222.550003,223.550003,220.304794,2934283
2020-03-09,220.199997,221.000000,213.000000,214.399994,211.287628,8731114
2020-03-11,203.699997,214.399994,203.699997,213.100006,210.006516,6135166
2020-03-12,204.000000,206.949997,197.500000,199.100006,196.209747,5382005
2020-03-13,199.000000,204.449997,169.250000,197.399994,194.534409,6521598
2020-03-16,193.949997,193.949997,178.550003,179.750000,177.140625,5600574
2020-03-17,178.550003,185.550003,170.750000,173.100006,170.587173,6087687
2020-03-18,176.699997,178.500000,168.500000,169.949997,167.482880,6366599
2020-03-19,165.000000,171.350006,159.399994,162.350006,159.993240,5990086
2020-03-20,163.100006,185.800003,162.500000,179.199997,176.598618,10159745
2020-03-23,165.000000,177.000000,165.000000,170.149994,167.679977,5360393
2020-03-24,168.500000,181.750000,168.050003,176.350006,173.789993,6030781
2020-03-25,177.399994,188.000000,170.199997,174.649994,172.114655,6728146
2020-03-26,176.949997,186.800003,172.500000,182.600006,179.949265,5123845
2020-03-27,183.149994,189.500000,181.500000,183.500000,180.836182,6767560
2020-03-30,181.100006,187.399994,179.350006,184.149994,181.476761,3667402
2020-03-31,187.000000,199.800003,185.649994,196.699997,193.844574,5307626
2020-04-01,195.699997,195.699997,187.000000,189.500000,186.749100,4937834
2020-04-03,188.000000,189.600006,177.750000,180.000000,177.386993,6573737
2020-04-07,188.250000,192.699997,183.050003,191.899994,189.114258,4781431
2020-04-08,191.500000,200.000000,188.800003,192.899994,190.099731,5137654
2020-04-09,198.399994,202.949997,195.050003,196.699997,193.844574,3465173
2020-04-13,198.000000,198.000000,182.899994,189.199997,186.453445,6192188
2020-04-15,190.050003,193.600006,185.800003,186.550003,183.841919,11326003
2020-04-16,180.000000,189.750000,180.000000,187.850006,185.123047,21690423
2020-04-17,192.500000,193.750000,185.550003,187.000000,184.285385,6606447
2020-04-20,189.000000,189.000000,180.149994,181.100006,178.471039,8101513
2020-04-21,179.000000,179.899994,173.800003,178.050003,175.465302,9043309
2020-04-22,177.000000,179.500000,175.050003,178.550003,175.958054,5310949
2020-04-23,179.399994,182.600006,177.100006,180.899994,178.273926,5552230
2020-04-24,179.949997,180.800003,177.149994,177.750000,175.169662,4641139
2020-04-27,180.000000,182.899994,175.500000,182.050003,179.407242,9141625
2020-04-28,182.100006,182.949997,178.000000,179.699997,177.091354,6664917
2020-04-29,180.100006,182.449997,179.399994,180.649994,178.027557,5030291
2020-04-30,185.000000,192.600006,183.550003,190.949997,188.178055,8833927
2020-05-04,184.500000,191.300003,183.050003,190.050003,187.291107,8570370
2020-05-05,191.449997,194.000000,182.199997,184.199997,181.526016,6932389
2020-05-06,185.699997,188.000000,181.000000,187.050003,184.334656,5442790
2020-05-07,184.000000,185.399994,181.199997,184.100006,181.427505,5701069
2020-05-08,185.199997,186.000000,182.550003,184.000000,181.328934,4113672
2020-05-11,185.000000,189.949997,184.100006,184.699997,182.018784,4393833
2020-05-12,184.199997,188.000000,182.600006,187.050003,184.334656,3515409
2020-05-13,191.500000,191.500000,185.149994,189.699997,186.946182,5280484
2020-05-14,184.750000,187.350006,183.100006,186.000000,183.299911,5162197
2020-05-15,186.000000,186.000000,182.649994,183.800003,181.131836,3424515
2020-05-18,182.050003,185.000000,179.600006,182.199997,179.555069,7227243
2020-05-19,182.250000,186.000000,178.000000,184.399994,181.723114,5743334
2020-05-20,185.000000,185.899994,182.199997,184.949997,182.265137,7707853
2020-05-21,183.399994,191.699997,183.399994,189.100006,186.354904,7129115
2020-05-22,189.050003,190.850006,186.449997,189.000000,186.256363,4588826
2020-05-26,189.000000,193.199997,185.699997,188.800003,186.059250,5911134
2020-05-27,189.600006,205.500000,187.699997,201.250000,198.328522,18082968
2020-05-28,203.500000,203.500000,196.050003,199.350006,196.456100,12347623
2020-05-29,199.350006,214.899994,196.149994,212.800003,209.710861,30630211
2020-06-01,215.500000,221.000000,213.399994,215.050003,211.928207,13374624
2020-06-02,215.100006,218.550003,210.949997,215.850006,212.716599,6406277
2020-06-03,216.100006,217.449997,210.550003,211.350006,208.281921,8422101
2020-06-04,211.350006,219.949997,210.149994,216.250000,213.110779,7397468
2020-06-05,220.000000,220.250000,215.000000,218.750000,215.574478,7245584
2020-06-08,219.000000,227.300003,215.850006,226.449997,223.162704,12213696
2020-06-09,224.100006,226.300003,217.149994,218.350006,215.180313,7845252
2020-06-10,220.000000,221.050003,215.600006,217.000000,213.849884,7393646
2020-06-11,217.000000,217.649994,212.350006,212.899994,209.809387,6248745
2020-06-12,208.000000,209.500000,206.300003,207.899994,204.881973,6209344
2020-06-15,211.949997,217.899994,208.149994,213.800003,210.696320,14255725
2020-06-16,217.449997,217.899994,209.600006,212.399994,209.316666,7960856
2020-06-17,212.000000,218.750000,211.050003,217.800003,214.638275,13969454
2020-06-18,216.800003,219.300003,214.649994,218.149994,214.983185,6204213
2020-06-19,218.000000,224.100006,215.000000,222.050003,218.826584,11223677
2020-06-22,221.149994,221.750000,216.800003,218.050003,214.884644,6480903
2020-06-23,215.000000,222.300003,213.000000,220.600006,217.397629,7425149
2020-06-24,224.000000,224.000000,217.550003,218.199997,215.032455,8246086
2020-06-25,216.949997,222.000000,215.300003,218.199997,215.032455,5096846
2020-06-26,219.300003,230.000000,218.300003,225.449997,222.177216,19194506
2020-06-29,222.050003,225.899994,218.699997,219.699997,216.510681,6687074
2020-06-30,219.600006,221.949997,218.000000,219.649994,216.461411,5500693
2020-07-01,221.000000,222.399994,218.350006,219.050003,215.870132,3952617
2020-07-02,221.000000,225.449997,219.550003,224.199997,220.945358,7179941
2020-07-03,224.199997,228.500000,222.649994,224.800003,221.536652,5419456
2020-07-06,225.899994,227.250000,221.600006,222.649994,219.417847,7587814
2020-07-07,223.199997,228.399994,222.000000,224.899994,221.635208,9117569
2020-07-08,226.649994,227.699997,222.500000,223.100006,219.861343,7076184
2020-07-09,224.250000,224.600006,219.649994,221.600006,218.383118,6708998
2020-07-10,221.000000,223.449997,219.500000,222.100006,218.875854,4548759
2020-07-13,223.949997,229.000000,222.550003,227.600006,224.296021,12347310
2020-07-14,228.399994,231.699997,224.100006,225.000000,221.733749,13938567
2020-07-15,236.000000,268.700012,235.000000,262.750000,258.935730,130367588
2020-07-16,262.500000,268.450012,255.050003,261.899994,258.098083,52277927
2020-07-17,258.600006,263.850006,257.000000,261.350006,257.556061,18856512
2020-07-20,261.350006,273.549988,259.000000,270.799988,266.868866,21394990
2020-07-21,278.500000,281.600006,269.399994,271.350006,267.410889,32999050
2020-07-22,272.450012,272.850006,263.649994,266.000000,262.138580,12583854
2020-07-23,268.299988,268.450012,262.549988,266.600006,262.729889,10368328
2020-07-24,267.000000,271.799988,265.549988,270.549988,266.622528,22122123
2020-07-27,270.549988,273.200012,267.149994,268.850006,264.947205,13990247
2020-07-28,269.299988,276.750000,269.299988,275.450012,271.451385,14043807
2020-07-29,273.799988,278.000000,272.350006,277.000000,272.978882,10783639
2020-07-30,280.100006,286.799988,280.100006,284.100006,279.975830,25847295
2020-07-31,289.600006,290.799988,278.600006,280.950012,276.871552,16700660
2020-08-03,283.000000,284.799988,279.500000,281.549988,277.462830,8908763
2020-08-04,281.549988,283.350006,278.250000,281.049988,276.970093,8119521
2020-08-05,281.250000,284.450012,277.399994,278.200012,274.161469,7345453
2020-08-06,280.700012,284.250000,277.750000,279.649994,275.590393,10152605
2020-08-07,281.049988,281.850006,276.399994,277.399994,273.373077,7321200
2020-08-10,280.000000,281.200012,276.600006,277.399994,273.373077,6310746
2020-08-11,279.000000,284.649994,278.299988,279.649994,275.590393,10078908
2020-08-12,280.399994,280.700012,274.549988,276.200012,272.190521,8903667
2020-08-13,277.899994,281.850006,274.799988,277.000000,272.978882,9653956
2020-08-14,278.500000,280.750000,275.899994,276.500000,272.486145,6581711
2020-08-17,278.600006,286.399994,277.649994,281.950012,277.857056,14547004
2020-08-18,284.750000,287.399994,281.700012,282.700012,278.596130,12054207
2020-08-19,285.500000,285.950012,279.250000,279.750000,275.688965,9372521
2020-08-20,279.000000,279.000000,273.200012,274.200012,270.219543,9891765
2020-08-21,278.950012,278.950012,272.700012,273.350006,269.381866,7969636
2020-08-24,273.500000,274.450012,271.899994,272.700012,268.741302,6154814
2020-08-25,274.350006,274.700012,269.350006,269.950012,266.031250,7796138
2020-08-26,269.950012,274.700012,268.000000,272.049988,268.100739,9632667
2020-08-27,273.000000,275.200012,271.500000,272.350006,268.396393,6190168
2020-08-28,274.700012,275.000000,271.299988,272.049988,268.100739,7599784
2020-08-31,274.000000,282.000000,268.000000,271.299988,267.361633,20570967
2020-09-01,271.000000,279.399994,269.000000,271.600006,267.657288,12293053
2020-09-02,272.899994,276.500000,271.200012,273.700012,269.726807,8431905
2020-09-03,275.500000,287.850006,274.500000,282.850006,278.743958,24895165
2020-09-04,278.700012,279.500000,275.100006,276.000000,271.993378,10707714
2020-09-07,276.500000,279.500000,271.500000,278.750000,274.703461,8325767
2020-09-08,282.200012,286.950012,278.500000,282.549988,278.448273,22294861
2020-09-09,279.799988,289.450012,278.500000,282.850006,278.743958,22794360
2020-09-10,286.649994,286.850006,281.100006,284.549988,280.419281,9517902
2020-09-11,282.500000,298.450012,282.500000,293.299988,289.042267,41935926
2020-09-14,293.250000,308.549988,293.149994,307.200012,302.740509,38089542
2020-09-15,307.200012,311.250000,302.750000,307.350006,302.888306,28156312
2020-09-16,307.000000,313.500000,304.049988,312.149994,307.618622,14993487
2020-09-17,307.250000,316.700012,307.200012,311.700012,307.175171,26811652
2020-09-18,314.000000,319.000000,312.250000,316.500000,311.905457,18487731
2020-09-21,315.899994,324.500000,309.950012,311.899994,307.372223,22738846
2020-09-22,315.399994,316.750000,303.950012,312.250000,307.717163,23510334
2020-09-23,315.000000,321.799988,311.149994,314.850006,310.279449,22139436
2020-09-24,313.399994,313.399994,302.450012,304.700012,300.276764,17919151
2020-09-25,306.299988,315.250000,304.200012,313.899994,309.343231,22006895
2020-09-28,315.000000,317.000000,309.600006,311.549988,307.027344,12460762
2020-09-29,315.000000,318.549988,310.500000,311.500000,306.978058,14830369
2020-09-30,312.000000,315.850006,309.600006,313.549988,308.998291,12393317
2020-10-01,316.399994,317.850006,312.049988,313.049988,308.505585,9257309
2020-10-05,315.200012,336.000000,315.200012,333.950012,329.102142,38905631
2020-10-06,335.000000,335.299988,323.000000,330.049988,325.258759,27579924
2020-10-07,327.000000,336.549988,325.500000,335.299988,330.432556,17739958
2020-10-08,351.000000,367.750000,346.450012,359.450012,354.231995,107270246
2020-10-09,362.000000,376.100006,357.250000,374.000000,368.570770,55430752
2020-10-12,377.000000,379.799988,369.100006,377.500000,372.019958,52965959
2020-10-13,377.299988,381.700012,372.950012,375.950012,370.492493,36088143
2020-10-14,365.000000,365.000000,348.299988,350.450012,345.362671,74131951
2020-10-15,351.000000,354.250000,338.950012,341.600006,336.641113,38961179
2020-10-16,342.899994,348.100006,338.600006,339.649994,334.719421,25244229
2020-10-19,342.450012,346.500000,338.649994,343.200012,338.217896,12846874
2020-10-20,344.750000,349.500000,341.850006,346.750000,341.716370,16996774
2020-10-21,349.600006,350.100006,339.100006,343.450012,338.464294,9967461
2020-10-22,341.000000,348.200012,340.850006,344.450012,339.449738,9541248
2020-10-23,346.899994,347.100006,341.299988,342.399994,337.429504,8673048
2020-10-26,343.700012,344.899994,336.700012,339.799988,334.867218,8695169
2020-10-27,338.299988,339.750000,331.049988,334.049988,329.200684,9910578
2020-10-28,335.750000,339.850006,334.399994,335.649994,330.777466,8984589
2020-10-29,333.649994,340.000000,331.149994,337.450012,332.551331,7239961
2020-10-30,339.250000,345.000000,338.450012,340.700012,335.754211,11495534
2020-11-02,341.750000,341.750000,333.700012,334.799988,329.939819,4831133
2020-11-03,335.500000,339.450012,332.649994,335.649994,330.777466,4757798
2020-11-04,338.000000,351.549988,337.500000,342.950012,337.971527,15381900
2020-11-05,347.950012,349.000000,344.049988,345.399994,340.385925,5602436
2020-11-06,346.149994,349.000000,343.399994,345.750000,340.730865,5457793
2020-11-09,350.000000,352.799988,347.000000,351.950012,346.840881,7107285
2020-11-10,350.750000,350.750000,341.149994,342.299988,337.330963,9049620
2020-11-11,344.500000,347.750000,341.500000,346.750000,341.716370,7637879
2020-11-12,348.000000,350.700012,344.299988,345.549988,340.533752,5114424
2020-11-13,344.500000,346.250000,342.700012,344.149994,339.154083,4727888
2020-11-14,347.149994,347.549988,343.100006,345.450012,340.435211,749242
2020-11-17,347.000000,350.500000,343.700012,348.700012,343.638062,6653834
2020-11-18,349.750000,352.350006,341.799988,345.299988,340.287354,7407808
2020-11-19,347.700012,349.500000,341.600006,342.600006,337.626617,11056851
2020-11-20,343.799988,348.500000,342.049988,346.299988,341.272888,6181393
2020-11-23,348.000000,357.399994,346.000000,355.850006,350.684265,10333347
2020-11-24,359.000000,361.399994,355.000000,355.500000,350.339325,10092441
2020-11-25,357.899994,358.799988,349.549988,350.000000,344.919189,6812338
2020-11-26,351.000000,356.399994,347.200012,354.850006,349.698761,7366370
2020-11-27,354.850006,357.500000,347.850006,350.500000,345.411926,12402084
2020-12-01,352.700012,353.899994,346.250000,352.850006,347.727783,10693567
2020-12-02,354.450012,360.299988,354.200012,358.899994,353.689972,9434077
2020-12-03,364.000000,364.000000,358.000000,360.299988,355.069641,10697045
2020-12-04,361.100006,362.399994,359.000000,360.799988,355.562378,7427393
2020-12-07,362.000000,362.750000,357.500000,358.450012,353.246552,8392383
2020-12-08,360.299988,365.000000,358.399994,363.700012,358.420319,11813301
2020-12-09,367.750000,367.750000,357.500000,359.500000,354.281250,18137688
2020-12-10,356.200012,358.000000,352.750000,355.899994,350.733521,6897397
2020-12-11,357.399994,360.000000,352.649994,353.500000,348.368378,5863616
2020-12-14,353.500000,354.549988,347.100006,349.350006,344.278595,11501839
2020-12-15,349.299988,353.899994,347.500000,352.700012,347.579987,7231781
2020-12-16,353.899994,358.950012,353.200012,358.399994,353.197235,6666272
2020-12-17,358.399994,359.250000,355.500000,356.899994,351.718994,4165371
2020-12-18,358.950012,365.799988,357.500000,363.549988,358.272461,17398081
2020-12-21,362.500000,367.450012,348.350006,353.950012,348.811859,9665063
2020-12-22,354.000000,365.700012,349.450012,364.200012,358.913055,8186039
2020-12-23,374.000000,387.600006,371.700012,385.549988,379.953094,44874433
2020-12-24,386.450012,386.700012,378.649994,382.200012,376.651733,12240172
2020-12-28,383.450012,386.399994,382.000000,382.899994,377.341553,4725879
2020-12-29,384.000000,390.500000,383.100006,385.000000,379.411102,11459126
2020-12-30,385.000000,386.600006,382.799988,384.399994,378.819794,7188435
2020-12-31,381.200012,387.600006,381.200012,386.250000,380.642914,6394605
2021-01-01,385.049988,390.750000,385.049988,388.100006,382.466064,5042336
2021-01-04,390.000000,397.950012,387.799988,396.399994,390.645569,9755721
2021-01-05,394.100006,409.799988,393.500000,406.299988,400.401886,25156747
2021-01-06,405.000000,417.399994,403.299988,406.399994,400.500427,22486300
2021-01-07,412.250000,413.000000,403.850006,406.750000,400.845337,12344755
2021-01-08,407.500000,432.649994,407.250000,430.200012,423.954956,40993230
2021-01-11,436.000000,451.000000,435.000000,446.799988,440.313904,47334018
2021-01-12,447.950012,460.750000,442.399994,457.700012,451.055725,22134465
2021-01-13,461.000000,467.450012,452.799988,459.000000,452.336853,29190193
2021-01-14,452.000000,466.000000,430.000000,454.350006,447.754364,71551807
2021-01-15,454.750000,459.399994,436.600006,438.549988,432.183716,25307779
2021-01-18,441.000000,445.000000,429.100006,431.549988,425.285339,21510587
2021-01-19,433.000000,439.549988,427.700012,430.250000,424.004211,15677790
2021-01-20,434.000000,447.850006,433.000000,444.950012,438.490845,24419679
2021-01-21,451.600006,453.450012,442.299988,445.799988,439.328461,15911377
2021-01-22,447.450012,452.000000,440.450012,444.750000,439.279083,11398812
2021-01-25,445.149994,451.000000,435.149994,437.250000,431.871338,7380169
2021-01-27,438.000000,454.750000,437.250000,446.450012,440.958221,29590210
2021-01-28,443.250000,448.600006,427.299988,431.899994,426.587158,14812435
2021-01-29,437.399994,437.700012,415.549988,417.899994,412.759369,15632421
2021-02-01,416.100006,423.799988,408.200012,421.500000,416.315094,15081852
2021-02-02,428.000000,435.549988,423.649994,428.350006,423.080841,13310498
2021-02-03,430.200012,439.950012,430.200012,433.500000,428.167480,9897666
2021-02-04,433.500000,436.899994,428.250000,429.899994,424.611755,7193299
2021-02-05,432.000000,433.399994,420.549988,425.549988,420.315247,8679026
2021-02-08,430.350006,437.700012,426.299988,435.299988,429.945313,12516340
2021-02-09,440.250000,451.750000,435.200012,439.350006,433.945526,29474830
2021-02-10,442.000000,444.149994,435.000000,439.000000,433.599823,10607735
2021-02-11,439.000000,440.500000,433.399994,437.000000,431.624420,9237026
2021-02-12,440.000000,449.200012,439.600006,442.000000,436.562927,19280834
2021-02-15,444.600006,444.899994,436.799988,439.700012,434.291229,7844877
2021-02-16,446.000000,447.799988,433.799988,437.549988,432.167664,12453798
2021-02-17,435.899994,439.000000,428.500000,430.200012,424.908081,7390192
2021-02-18,430.299988,436.649994,429.350006,432.950012,427.624237,8385736
2021-02-19,433.149994,435.750000,426.100006,429.950012,424.661163,8478666
